x,y,z,token
0.3741365,-0.7469759,0.19381724,stool
0.04249726,-0.2059395,0.103484616,troubled
0.15858072,-0.3118819,0.079060495,lump
0.039304424,0.13245995,-0.121741936,Christ
-0.07964204,0.24981156,-0.10250087,Child
-0.3108847,0.58173084,-0.13623366,birthday
0.0077508227,-0.05809493,0.032843858,envelope
-0.1649082,0.48466578,-0.1922888,gruffly
0.38252392,-0.7648705,0.19891272,hearth
0.4156041,-0.82470596,0.21192615,loaded
-0.031413905,-0.023492984,0.04163391,dame
-0.17457119,0.52072805,-0.20767754,humbly
0.3697725,-0.7424383,0.19490024,laden
0.001172755,0.120992534,-0.08095712,wherein
-0.10452358,0.55370533,-0.28697294,Said
0.3571182,-0.6836509,0.16474003,fan
0.2929847,-0.61140126,0.16946615,silvery
-0.04804906,0.16379496,-0.069835424,celebrate
0.21108043,-0.37753564,0.08051379,costly
0.20709538,-0.27350762,0.013533636,Diamond
0.21556154,-0.4337976,0.11364227,sparkled
0.41945708,-0.8364034,0.21707676,amid
0.18848489,-0.31688663,0.05801347,daisies
0.32536736,-0.6670634,0.18041751,Dewdrop
0.34135473,-0.6958087,0.1862507,clung
0.40455106,-0.79962623,0.20470786,blazing
0.06639507,-0.20905827,0.085814506,Ever
0.2603254,-0.54732084,0.15361305,fixedly
0.2845771,-0.57349646,0.15129037,Beetle
-0.047485936,0.33232453,-0.18435438,Sire
-0.029529547,0.29801053,-0.17621583,responded
0.07590068,-0.12382828,0.019967563,tones
0.039898254,-0.23689659,0.12698705,profound
0.02984347,0.35054106,-0.26068312,Away
0.43695498,-0.8682206,0.22371186,level
-0.07791328,0.11692349,-0.014170046,insignificant
-0.243125,0.260451,0.025283216,utterly
0.006406658,-0.064849064,0.03888996,interpose
0.17875482,-0.41675588,0.13360247,timid
0.32936436,-0.6552093,0.16855101,flashed
-0.06226586,-0.041047994,0.07941064,disdain
0.08004632,-0.15933801,0.041042473,impudent
0.085696034,-0.1386112,0.023299104,Beauty
0.35637102,-0.740355,0.20437157,vivid
0.4322404,-0.86156195,0.22333811,violet
0.27596205,-0.5584224,0.14812125,flashes
0.40022817,-0.7993149,0.20747836,splashed
-0.0015999662,0.18555483,-0.12311227,dust
0.3176829,-0.6652262,0.18558054,fluttered
0.4127072,-0.8128373,0.20604618,darted
0.029679727,0.03955894,-0.051693693,sob
0.262,-0.5798566,0.17459878,diamond
-0.2536549,0.68758714,-0.2548661,_I_
0.41457477,-0.8104688,0.20274839,slid
0.12115958,-0.2630567,0.076980226,pondered
0.1229232,-0.23147137,0.054489613,homeward
-0.12942952,0.24400926,-0.05803936,Simple
0.12045723,-0.21144737,0.04356416,Adventures
0.00510391,0.14188501,-0.10258392,Buster
0.00096273754,0.14854813,-0.103626356,Bear
0.38437423,0.7342854,-0.8087004,BUSTER
0.3856603,0.73210484,-0.8082888,BEAR
0.27655524,-0.5242019,0.123507105,yawned
0.26909652,-0.57230896,0.16280255,creeping
0.1341158,-0.25110695,0.056569375,Forest
-0.021265717,-0.16046788,0.12615639,chase
0.10109894,0.070028484,-0.12961195,Black
0.40277416,-0.8005862,0.20652053,pine
0.2239948,-0.47059688,0.13198923,claws
-0.05002682,-0.0016396826,0.041872337,waking
0.074005604,-0.004735235,-0.060529422,Sammy
0.09792744,-0.06515114,-0.0393654,Jay
0.33640134,-0.68121487,0.18046416,screaming
0.0022239967,0.41744363,-0.2830835,Thief
-0.033100426,0.09586844,-0.038028397,grinned
0.015801046,0.120441504,-0.09667555,Chatterer
0.13449429,-0.09372504,-0.049650144,Squirrel
0.07381298,0.00035221336,-0.06379685,Blacky
0.1706201,-0.23997784,0.018624587,Crow
0.14503364,-0.20742266,0.019461041,lungs
-0.37547603,0.50389564,-0.030084401,mischief
0.20559326,-0.3432815,0.059415504,Brook
-0.055525362,0.19781645,-0.08953469,fishing
0.1357558,-0.18710193,0.013055149,grumbly
0.14013863,-0.20759329,0.023248758,rumbly
-0.031517345,0.14853789,-0.07613205,trout
0.29038754,-0.56731176,0.14104022,pool
-0.2914336,0.44832563,-0.062134925,fisherman
0.27558237,-0.56077206,0.15096796,woof
0.31297317,-0.6034054,0.14712404,paws
0.29211414,0.7055748,-0.7138623,EVEN
0.33686855,0.7166517,-0.7579633,WITH
-0.017048469,0.2542532,-0.16023143,Billy
-0.030621719,0.26906693,-0.15889421,Mink
0.2981331,-0.58637464,0.1484014,pools
0.0022443542,-2.6621325e-05,-0.0022184523,bully
0.2752214,-0.49270874,0.10302394,Smiling
0.27712452,-0.49386325,0.10224326,Pool
0.2110062,-0.46985397,0.14166807,Meadows
0.28073996,-0.5341891,0.12656283,intently
0.25756595,-0.56473976,0.1669601,flash
-0.12324468,0.38691765,-0.15913856,_our_
0.21397237,-0.4247943,0.10841696,muddy
0.009230258,0.0096205585,-0.01373228,chasing
0.1566354,-0.31149188,0.0805769,lash
0.10271641,-0.2212574,0.0638784,stump
0.293227,-0.56005853,0.1342308,clumsy
-0.32731184,0.5100341,-0.07405855,puzzling
-0.019356204,0.0009093793,0.014082124,suspiciously
-0.011970779,0.023450902,-0.007146224,chuckling
-0.2106398,0.55471474,-0.20030855,Doesn
-0.32849675,0.5056227,-0.0700345,smarter
0.1904431,-0.28027537,0.030007605,Bobby
0.19464885,-0.3200455,0.053538963,Coon
-0.051851504,0.2844529,-0.15169695,Farmer
0.05897147,-0.06202786,-0.0076001952,fished
0.24558726,-0.5475476,0.16570522,daylight
0.29561776,-0.58520997,0.14961338,Jolly
-0.22177076,0.36674446,-0.06365231,Things
-0.24144548,0.32388183,-0.019379463,nowhere
0.36943424,0.6568932,-0.74439794,V
-0.14132202,0.08481864,0.05951288,neighbors
-0.101753615,0.3894752,-0.18105786,Grandfather
-0.09715506,0.37528598,-0.17531082,Frog
0.35557473,-0.68885803,0.16970247,Big
0.31904173,-0.63650227,0.1648248,Rock
-0.07419321,-0.004681445,0.06420474,tickled
-0.037910055,0.15865998,-0.07688475,Jerry
-0.050889965,0.17666574,-0.07820091,Muskrat
-0.067907386,0.371708,-0.1944581,rum
-0.25173315,0.7247957,-0.28151998,haven
-0.23928209,0.7377377,-0.30030486,Didn
-0.3663442,0.63888955,-0.12873678,belong
0.046846,0.0547562,-0.07709588,mildly
-0.17125933,0.53215975,-0.21890095,retorted
-0.26167086,0.37493435,-0.0368448,pays
0.32067928,0.48105174,-0.5861224,VI
-0.3428565,0.45881066,-0.026431331,willingly
-0.10827851,0.39296573,-0.17524056,Too
-0.17679888,0.15002133,0.044757504,gotten
-0.062518306,0.15879782,-0.056135442,Shadow
0.18396641,-0.42737544,0.13577771,scent
0.13725321,0.2025634,-0.24858066,VII
0.36656547,0.7027508,-0.77291554,FARMER
0.31281665,0.73911536,-0.7533736,NO
0.12728034,0.21835044,-0.2509146,LUCK
0.27524954,0.70516133,-0.6997779,AT
0.1839434,-0.3556553,0.086609654,whistling
0.36817458,-0.71493894,0.17679648,hook
-0.19383544,0.26876166,-0.02082947,Either
-0.17501837,0.19336766,0.013803324,faintest
0.26455653,-0.55070674,0.15166445,trudged
0.21617456,-0.4692295,0.13683122,frown
0.18595675,-0.40211374,0.117381975,bitten
0.01243623,0.2712328,-0.19227833,catches
-0.12766138,0.02295519,0.09084534,fishermen
0.36035088,0.40019333,-0.5641096,VIII
0.07376845,0.018322289,-0.07206931,Made
0.01489577,0.017819377,-0.023671465,Anger
0.11563777,-0.095529445,-0.02950017,Both
0.07937423,-0.15239465,0.03625374,studying
-0.046489213,0.15499271,-0.06789962,footprint
0.5133795,0.50525266,-0.7600519,IX
-0.09015885,0.28150976,-0.11474552,GREAT
0.30688688,-0.59249336,0.14455117,bursting
0.118635364,-0.2540406,0.07181269,excitement
-0.21154998,0.28945002,-0.019837722,contain
0.14125077,-0.3518079,0.12032986,tracks
-0.093364455,0.40901887,-0.2014064,Turtle
0.1906538,-0.23707227,0.0005766902,Reddy
0.34077945,-0.6639496,0.16535182,Hickory
0.29251707,-0.56990784,0.14200394,glared
-0.028219972,0.23762918,-0.13781737,drawled
0.27248237,0.29220223,-0.4195588,X
-0.14878306,0.3144236,-0.089309715,traps
-0.09434938,0.20893236,-0.06325938,scare
0.11344422,-0.04628181,-0.06424361,Unc
0.104154184,-0.030241027,-0.06731731,Possum
0.07045974,0.35473353,-0.29654035,Caw
0.027364377,0.52827317,-0.37807912,caw
0.42582387,0.451299,-0.65209675,XI
-0.0432379,0.3023993,-0.17076959,Hare
0.120413095,-0.07818402,-0.04850916,Jimmy
-0.035960026,0.772166,-0.48876154,Friends
0.5183156,0.5087119,-0.7664206,XII
0.23718965,-0.47352645,0.122511886,Meanwhile
0.26602545,-0.46366957,0.09092982,pail
0.119168326,-0.24630745,0.06610884,scream
-0.06615674,0.10863567,-0.019125672,_had_
-0.23509225,0.6598223,-0.25149485,hasn
0.09338019,-0.16238952,0.031805743,grandfather
-0.06902458,0.13027428,-0.030854627,Woods
0.29402694,-0.5701835,0.14041223,hemlock
0.20951474,-0.41410396,0.1055322,_his_
0.369425,-0.7229758,0.18127562,bolt
0.21091737,-0.38566586,0.08428137,yelled
-0.036507208,0.07649535,-0.022640307,yell
0.33949503,-0.6802568,0.17723665,scrambled
0.24168219,-0.45221058,0.104415014,shrieked
0.15680248,-0.3256986,0.08932268,gasp
-0.016830547,0.62147564,-0.4045999,e
-0.24881622,0.3633473,-0.0394186,proves
-0.15728514,0.23076238,-0.025936905,dozen
0.39499104,-0.78963804,0.20540133,glare
0.39105466,0.7688896,-0.83745515,FOR
0.07287142,-0.23141079,0.0959114,Nearer
0.26395798,-0.49233234,0.11257615,tip
0.39830288,-0.8003643,0.2099501,clinging
0.01726591,0.070933804,-0.06054746,Nature
0.25545806,-0.51659447,0.1362681,jerking
0.012911302,-0.18029894,0.110934,balance
0.034134474,-0.19952415,0.10631115,landed
-0.24660566,0.54652005,-0.16501941,Any
-0.29924548,0.5822252,-0.14593406,Suppose
-0.16156892,0.44536167,-0.1671221,berry
0.008813784,0.4447563,-0.3067621,Um
-0.05781264,0.21283258,-0.09770126,Pasture
-0.08395607,0.2001627,-0.06515269,Seems
0.01597982,-0.008511152,-0.0070379484,joins
-0.25114223,0.6267151,-0.21559267,pie
0.30107766,-0.5417083,0.114855975,tin
0.00833665,0.35088181,-0.24162413,World
-0.3071215,0.5970999,-0.14955963,folks
-0.24283351,0.6348492,-0.22807959,mustn
0.34966922,-0.680056,0.16825883,peered
-0.0049151494,0.029835232,-0.016548997,blueberries
0.25883573,-0.55862737,0.16241837,sheer
0.32260895,-0.66927665,0.18432517,legged
0.31874338,-0.64962184,0.17426018,filling
0.04946198,0.4098624,-0.3165099,um
0.2785788,-0.542006,0.13405374,blinked
0.2927625,-0.60536957,0.16560286,tipped
0.3550125,-0.72169995,0.19277164,spilled
0.32882872,-0.64730036,0.16348971,deliberately
0.061881922,-0.095298015,0.013370991,brimming
-0.24967359,0.43850428,-0.090266615,upset
0.37238544,-0.7060891,0.16678217,thrust
-0.07844692,-0.02521442,0.08179545,recognized
0.12864058,-0.21964286,0.042053554,yelling
0.2756039,-0.49367192,0.103806175,slip
0.029487489,-0.1668707,0.08810321,shamed
0.36215279,-0.7141172,0.18116166,dropping
0.18764876,-0.35142064,0.08209549,Tit
0.103810534,-0.13977234,0.009316251,Wood
-0.006954737,-0.077642635,0.058424518,ordinarily
0.05873324,-0.19778259,0.08538685,tenth
-0.10616273,0.15121365,-0.014352352,tempered
-0.09197609,-0.02486699,0.09242967,aroused
0.2971798,-0.60990775,0.165272,clattering
-0.2527073,0.3673254,-0.039409004,philosopher
-0.23605852,0.62184143,-0.22510716,cheerfully
0.27012298,-0.5404937,0.14013956,stupidly
-0.2629225,0.6257398,-0.20534585,needn
-0.09268416,0.04311196,0.04729946,comical
0.04300022,-0.20249034,0.099928364,realized
0.16087785,-0.35818923,0.108199365,sandwiches
0.32978195,-0.65724415,0.1694686,rubbed
0.358034,-0.7208305,0.18949376,gaped
-0.067648605,0.35648188,-0.18409485,Wonder
-0.24779485,0.2447932,0.0394351,adventures
-0.1416334,0.43617427,-0.17985272,Alice
0.18815476,-0.39888844,0.112549216,sleepy
0.2783692,-0.563217,0.14894679,picking
0.06779739,-0.10801075,0.017112436,);
0.30282763,0.5436691,-0.6135666,OUT
0.25696734,-0.5166183,0.13526402,rabbit
0.2950664,-0.6150856,0.17029978,tunnel
0.32870212,-0.6479554,0.16419011,dipped
0.35011378,-0.6810933,0.16890708,empty
0.18784128,-0.43210682,0.13530582,schoolroom
0.42740324,-0.84982574,0.21928003,downward
0.0652902,-0.032800987,-0.031054188,Zealand
-0.008549778,0.047962803,-0.024793623,Australia
-0.2512364,0.6585725,-0.23721988,Dinah
-0.14224775,0.44121155,-0.18070915,bat
-0.14684828,0.5345896,-0.23903412,bats
-0.005740759,-0.046815977,0.036240723,dreamy
0.36623704,-0.7073288,0.17329705,whiskers
-0.16556224,0.22110197,-0.012343275,rat
0.37965676,-0.75511616,0.1944615,doorway
0.18835492,-0.37291268,0.0951705,telescope
-0.32915267,0.49649724,-0.063100114,rules
0.23580407,-0.41995004,0.086740814,bottle
-0.1257312,0.3581155,-0.13845485,('
-0.15696084,0.5044583,-0.21118109,Drink
-0.22895247,0.5211198,-0.16289343,';
0.1527624,-0.302127,0.0779309,cherry
-0.039211575,0.2629937,-0.14459395,roast
0.06508803,-0.051284675,-0.019014467,turkey
-0.0972468,0.20336582,-0.057059024,shrink
0.36362645,-0.7318642,0.19236468,slippery
-0.11609157,0.29695532,-0.104835115,croquet
-0.19021966,0.2763895,-0.029378207,pretending
-0.15825263,0.4037883,-0.14173616,eats
0.33254,0.61343664,-0.6851756,).
0.27034348,-0.48684448,0.10341436,boots
0.32560837,0.6646779,-0.7137423,RIGHT
-0.016602699,-0.10314192,0.08358469,gallons
0.23984131,-0.49992266,0.13802785,pattering
0.38426405,-0.76472867,0.19762526,kid
0.1139255,-0.10557031,-0.024409285,muttering
-0.12177884,0.37317184,-0.15324484,Duchess
0.20852506,-0.4348305,0.1202736,savage
-0.21244495,0.51731914,-0.17395024,Mabel
-0.004176989,0.07323333,-0.04522591,capital
-0.04037405,0.041822873,0.0054419255,Paris
0.08177636,-0.10180011,0.0016525233,"--""'"
0.20631258,-0.40690804,0.104165785,crocodile
0.3246148,-0.6327066,0.15900822,Nile
-0.18821149,0.28221452,-0.03540021,neatly
0.073390156,-0.17552881,0.05876598,fishes
0.19383857,-0.4463519,0.14018194,shrinking
0.3797922,-0.72593623,0.17432263,chin
0.32062915,-0.65986484,0.17944066,railway
0.28454462,-0.6181299,0.1819922,bathing
0.40224543,-0.78605074,0.19664167,wooden
0.31169614,-0.6516655,0.1818414,spades
-0.025785312,0.06437441,-0.021985563,walrus
0.056420512,0.06810435,-0.09183364,Grammar
-0.28298834,0.6616228,-0.21319972,daresay
0.023006117,0.2523466,-0.18824703,Conqueror
-0.003440792,0.3172943,-0.21038406,est
0.26872155,-0.5534897,0.15040259,leap
0.23733112,-0.47786522,0.1259029,quiver
0.37175995,-0.7470416,0.1961253,lazily
0.3832721,-0.7683689,0.2010504,curly
0.0428749,-0.21119128,0.107162364,commotion
0.19812617,-0.45492887,0.1418943,crowded
-0.14197345,0.4437275,-0.18375275,Dodo
0.017379785,-0.108546026,0.058165595,Lory
0.33088607,-0.63163865,0.15122533,fur
0.42170468,-0.8235231,0.2057447,dripping
-0.02588834,0.056669526,-0.017312797,sulky
0.1023623,-0.016347636,-0.0731473,Silence
0.0129187945,-0.1752735,0.10817117,leaders
0.060549654,-0.2539846,0.12145497,accustomed
-0.07040013,0.016300527,0.04758185,usurpation
-0.0397045,0.2548005,-0.13893408,shiver
-0.1143161,0.46074903,-0.21543331,Found
0.33901125,0.72206116,-0.7633746,IT
0.33300173,-0.6457586,0.15888067,hurriedly
0.08547342,-0.16752622,0.042436272,energetic
-0.38408592,0.5245433,-0.037214547,prize
-0.15071957,0.3807109,-0.13304058,thimble
0.0008471398,0.17917599,-0.121065766,Hand
0.29745376,0.45977023,-0.55299336,C
-0.04358061,0.274902,-0.15130293,jury
-0.10502941,0.2769726,-0.09937338,".""'"
-0.036294714,0.31322637,-0.1802579,bend
0.23879273,-0.43837097,0.09704795,knot
-0.108197756,0.6175494,-0.3272023,Hold
-0.024769606,0.25960305,-0.15451843,oyster
-0.13053125,0.4190058,-0.17579916,Bill
-0.2473668,0.5307661,-0.15395983,executed
-0.025166718,0.4265407,-0.26678553,Quick
-0.10453356,0.45764822,-0.22196236,"'"""
0.014291923,0.13332742,-0.10212569,Coming
0.054538213,-0.1201523,0.03509054,ordering
-0.28356138,0.30868483,0.026190642,nevertheless
-0.25163502,0.6306751,-0.21796827,SOMETHING
0.35917288,-0.7272989,0.19303288,stoop
0.35292885,-0.6663889,0.15602556,elbow
-0.16417013,0.28545243,-0.05646031,tales
-0.08851156,0.5384063,-0.28982285,HERE
-0.25352404,0.7467027,-0.29471272,shouldn
-0.05056306,0.30021754,-0.16078076,Fetch
0.35930473,-0.70745426,0.17897652,inwards
0.123289876,-0.20512253,0.03582535,snatch
-0.15733929,0.51475745,-0.21753892,yer
-0.25573108,0.64840555,-0.2264423,goose
-0.27400413,0.639393,-0.20538262,coward
0.26147,-0.5602483,0.16133395,shrieks
0.23265432,-0.50189,0.14600958,rumbling
-0.16196106,0.49047524,-0.19826174,lad
0.34525073,-0.6905537,0.1797667,slate
0.03232329,0.12763168,-0.11442276,squeaking
0.30175433,-0.6211925,0.16876885,pebbles
-0.14191324,0.25239173,-0.053371176,cakes
-0.087454796,0.249944,-0.097991265,guinea
0.057439104,-0.08106827,0.00646087,pigs
0.4273317,-0.85761744,0.22468095,enormous
0.30021563,-0.5378712,0.112947345,stretching
0.05006326,0.10463902,-0.112158075,barking
-0.031897157,0.1269231,-0.060345154,hoarsely
-0.22440141,0.32177603,-0.031840026,teaching
0.3107823,-0.62844414,0.16572882,mushroom
0.16923971,-0.34699625,0.09282725,smoking
0.27995035,-0.54092604,0.13208085,hookah
-0.082675554,0.3133026,-0.14534345,Caterpillar
-0.11612308,0.42737484,-0.19395626,sternly
-0.23586325,0.33424273,-0.030479496,confusing
0.12653075,0.4147311,-0.38237283,OLD
0.078878045,0.40164927,-0.3346,FATHER
0.18782336,0.46543455,-0.46682793,WILLIAM
-0.18067908,0.37995398,-0.108014844,shilling
0.36459458,-0.7158413,0.18072082,jaw
0.19735727,-0.47701985,0.15869875,balanced
-0.23954485,0.6363425,-0.23191829,awfully
0.07992827,-0.20317003,0.07182338,airs
-0.20293112,0.2919026,-0.030239731,decidedly
0.15346529,0.6986166,-0.5957974,T
0.34401295,-0.67654043,0.17121884,rearing
0.18012954,-0.4264425,0.13832107,shorter
-0.14142771,0.3360152,-0.11028228,morsel
0.31622314,-0.6794616,0.19699526,immense
0.41832197,-0.836134,0.21785021,stalk
0.056873865,0.6743397,-0.500116,HAVE
0.032430544,-0.061389964,0.014711813,dive
0.2878645,-0.59701407,0.1642741,hiss
0.00088758045,0.2811902,-0.18857068,Serpent
-0.12286215,0.3422077,-0.13082257,Pigeon
0.39100716,-0.80235076,0.21764405,hedges
0.04681802,-0.16344829,0.07226943,serpents
-0.2607002,0.6029252,-0.19194177,eggs
0.0026563797,0.07774871,-0.05696998,doubtfully
-0.20260188,0.20080546,0.03200017,denying
-0.076214485,0.11571683,-0.014628051,egg
0.0071386634,0.039213177,-0.03231365,raw
0.3659048,-0.7251088,0.18552634,entangled
0.28094894,-0.59565026,0.16891347,livery
0.034911454,0.3441017,-0.25913203,Fish
-0.0046402467,0.05335888,-0.03363493,Footman
0.4137366,-0.8234422,0.21285237,curls
0.17896529,-0.29567415,0.04912811,staring
-0.1518692,0.13939439,0.031132523,secondly
-0.0031455704,0.025023215,-0.014725219,sneezing
0.09103464,-0.21135294,0.06674273,dish
0.11184829,-0.19963974,0.040870704,knock
0.19860609,-0.39599872,0.10241577,grazed
-0.26767683,0.55439734,-0.1535395,maybe
-0.10334866,0.28794962,-0.109944426,idiotic
0.3973629,-0.78241116,0.1984087,smoke
0.017547537,-0.005615024,-0.0113922395,soup
0.05675861,-0.061846875,-0.0058791456,pepper
0.15032068,-0.11463343,-0.047871243,grinning
-0.18518098,0.47421205,-0.1677831,Cheshire
0.26603663,-0.5560078,0.15492375,irons
0.178344,-0.4267774,0.14060582,plates
0.09044843,-0.12821989,0.011685466,dishes
0.21038936,-0.40724576,0.09943823,jumping
0.26600143,-0.5561392,0.15489301,axis
-0.18680602,0.52343065,-0.19934314,chop
0.25050795,-0.48071772,0.11559297,glanced
-0.0060118944,-0.11677663,0.08357101,Twenty
0.36020774,-0.7484678,0.2068258,figures
0.40776244,-0.79848665,0.20048879,tossing
0.25296235,-0.5212,0.14181168,howled
-0.27617195,0.6167549,-0.1882113,pleases
0.3409167,-0.6316682,0.14260498,flinging
0.38213152,-0.75804514,0.19449413,engine
0.23119992,0.7276772,-0.6788566,IF
-0.2580236,0.6342393,-0.21486661,murder
-0.13946222,0.3664251,-0.13266519,pig
0.34775355,-0.69615966,0.18112212,trot
0.3635702,-0.72661555,0.18892232,bough
-0.10318469,0.4000069,-0.18705557,Hatter
-0.21893662,0.62975836,-0.24438281,mad
-0.035935633,0.18323156,-0.0941259,wag
-0.19950451,0.6224388,-0.25453287,Therefore
-0.12164948,0.56571996,-0.28118294,Call
-0.17605698,0.44401637,-0.15412332,raving
-0.029592412,0.047706675,-0.007761797,vanishing
-0.0998938,0.26828924,-0.100726314,Dormouse
0.28934026,-0.59004986,0.15827484,resting
0.30384338,-0.57220536,0.1334001,elbows
0.15711997,-0.2350239,0.027167723,desk
-0.085692495,0.21929562,-0.07711797,riddles
-0.16549075,0.49311355,-0.19683309,meekly
-0.058069896,0.29064175,-0.15032567,gloomily
0.011255154,0.10942027,-0.083753645,wearily
0.06643651,-0.062158894,-0.013801466,spoon
0.055244703,-0.14417681,0.051850587,concert
0.17496389,-0.35076657,0.09244122,Hearts
-0.09916447,0.24377675,-0.0828678,pinch
0.039590657,0.064626254,-0.07580677,murdering
0.20311128,-0.4200312,0.1151973,yawning
-0.30486736,0.65922034,-0.19335198,vote
-0.12499017,0.35515234,-0.13591602,fellows
-0.11276301,0.25481364,-0.07897912,treacle
-0.18786441,0.7030767,-0.31885627,eh
-0.27877527,0.50319564,-0.10946892,choosing
0.23645017,-0.4971577,0.13893124,doze
0.13723329,-0.22218603,0.037141174,Ground
-0.13870217,0.22177921,-0.03465114,beheaded
0.022272091,-0.0294908,0.00040575388,tulip
0.4005468,-0.7702314,0.18681197,flung
-0.2430878,0.57098657,-0.18490757,afore
0.16792335,-0.3335242,0.086691946,clubs
0.39741793,-0.8015482,0.21160069,oblong
-0.025458535,-0.10485757,0.09262576,mostly
-0.0014087912,-0.07587598,0.052665304,Kings
0.06070962,-0.026609372,-0.03360246,Knave
-0.1793272,0.34003937,-0.08146349,pack
0.34034142,-0.70656556,0.19500287,backs
0.35734573,-0.70918673,0.18184544,glaring
0.041553058,0.29454675,-0.2323626,Nonsense
-0.09444131,0.28671107,-0.11525689,Leave
0.098055325,-0.18690227,0.04559004,execute
-0.07851926,0.330854,-0.15807281,hush
0.1329366,-0.2821958,0.080025375,double
0.16823927,-0.35950935,0.102880254,arches
-0.27462023,0.32225916,0.009482641,managing
0.09627177,-0.28521487,0.11209053,flamingo
0.28612998,-0.5398433,0.12632108,tucked
0.29794037,-0.5634479,0.13245307,straightened
-0.12830162,0.18514521,-0.0194779,hedgehog
0.25796786,-0.53462964,0.14692038,unrolled
0.087251075,-0.20214194,0.06430558,doubled
0.18421064,-0.40710953,0.1224231,players
0.11968206,-0.14744163,-0.00090858387,stamping
-0.08423448,0.17466564,-0.04781835,attends
0.00064690056,0.042838074,-0.029891605,executioner
-0.056968898,0.09460889,-0.016853033,appealed
-0.26328814,0.6205735,-0.20149963,weren
0.4086847,-0.8131201,0.2098006,fading
-0.09408036,0.40873396,-0.20065092,Mock
-0.2229844,0.25373346,0.013120056,hopeful
0.004167318,0.4041198,-0.2751569,Soup
0.052114215,0.037420753,-0.0690917,vinegar
-0.36224023,0.4833455,-0.026915153,moral
-0.007431294,0.23397607,-0.15111788,Tut
0.1956964,-0.44971687,0.140816,squeezed
0.41237897,-0.81460154,0.2077959,waist
-0.30712736,0.572771,-0.13285914,experiment
0.12830552,-0.15250757,-0.0026350676,Birds
0.064650156,-0.119125895,0.02787326,linked
-0.02153413,0.07465381,-0.0320086,tremble
-0.09156371,0.3909393,-0.19071543,Gryphon
0.40741965,-0.8076095,0.2070646,ledge
0.42344972,-0.849215,0.22233264,rock
0.03635121,-0.06727951,0.015752934,extra
-0.016427303,0.18070707,-0.10731793,Ambition
-0.19511199,0.38523808,-0.09873855,simpleton
-0.039929636,0.024481663,0.015897827,counting
0.21948953,-0.46198678,0.12941864,stiff
0.08129392,-0.20964468,0.074680954,Ten
0.043643236,-0.10132717,0.03299629,games
-0.16313694,0.31426588,-0.07716354,Lobster
0.3045657,-0.6043945,0.15549202,bone
-0.026764592,0.03628262,-0.0023533362,lobster
-0.13082168,0.38644505,-0.1530065,lobsters
0.0026586826,-0.025148982,0.0153749315,retire
0.17996226,-0.25775525,0.02639955,Back
-0.17064741,0.46754074,-0.17501426,whiting
-0.13141984,0.30590922,-0.097802944,porpoise
0.34008715,-0.6922157,0.18536322,shingle
0.4068621,-0.8139294,0.21222183,tails
-0.1262155,0.34807116,-0.13111825,eels
0.0012888871,0.4177035,-0.28266898,Stand
0.32455567,-0.6555736,0.17304969,eyelids
0.38191578,-0.7498479,0.18919627,belt
0.37695652,-0.7529541,0.1958298,sands
0.28451443,-0.60494,0.17298274,sharks
0.04361193,0.3585835,-0.27680314,Beautiful
0.14121787,-0.23709537,0.043584596,Waiting
0.050771207,0.3690897,-0.28973395,Soo
0.037473675,0.39391157,-0.29558235,oop
0.31983602,-0.6415403,0.16807704,scroll
0.388034,-0.77240366,0.1996208,parchment
0.011205627,0.051918834,-0.045251284,tarts
0.0026297576,0.09746305,-0.06910113,wig
-0.05839371,0.09653762,-0.017491031,slates
0.27507284,-0.48644203,0.099111125,spectacles
-0.14560902,0.07785975,0.06757884,pence
0.27518433,-0.55818105,0.14808732,shifting
-0.22376099,0.5575464,-0.19144721,squeeze
-0.049439114,0.25851136,-0.13360502,Bring
-0.2267895,0.28703028,-0.00596921,list
-0.13402633,0.20453767,-0.027106322,dunce
-0.014452735,0.053584594,-0.025205074,speaker
0.22827007,-0.43182218,0.10153723,suppressed
0.40546823,-0.8053022,0.20722616,canvas
0.08206097,-0.28270096,0.12270991,applause
-0.11404777,0.037916567,0.06836833,officer
0.33079368,-0.63151455,0.15114062,folding
0.38711846,-0.768528,0.19758229,skirt
0.33698976,-0.6755866,0.17640074,sprawling
0.2870129,-0.5939573,0.16386747,globe
0.36964327,-0.72577196,0.18274346,downwards
-0.18949552,0.6487733,-0.28078154,signifies
-0.08020479,0.10722083,-0.005391915,unimportant
0.0033136753,0.121771604,-0.08432098,Rule
0.028726105,-0.10077664,0.04473794,Forty
-0.1600987,0.3395384,-0.09673087,imitated
0.13478222,-0.13715723,-0.020890053,clapping
-0.016555464,0.18087848,-0.10730542,Read
-0.02669134,0.5529804,-0.3503425,KNOW
0.23160307,0.66602,-0.63765407,BE
0.3750814,0.74851954,-0.81071144,FROM
0.29509994,0.5433822,-0.6071223,BEFORE
-0.11171798,0.16043472,-0.015950361,fits
0.18186344,-0.24694368,0.01412105,furiously
0.31117177,-0.61107856,0.15412094,ink
0.41671157,-0.8238507,0.21054897,purple
0.32367507,-0.6268742,0.15388827,clasped
0.20850685,-0.37978467,0.0829228,toss
0.109131955,-0.12812461,-0.0053615402,choking
0.3447542,-0.6998129,0.18678276,rippling
0.281822,-0.6084537,0.17700861,noises
0.33404908,-0.6838117,0.18426922,clamour
